"MEG_ID"	"Type"	"Class"	"Mechanism"	"Group"	"SNP"
"MEG_5659"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5660"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5661"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5662"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5663"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5664"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5665"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5666"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5667"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5668"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5669"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5670"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5671"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5672"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5673"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5674"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5675"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5676"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5677"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5678"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5679"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5680"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5681"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5682"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5683"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5684"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5685"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5686"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5687"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5688"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5689"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5690"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5691"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5692"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5693"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5694"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5695"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5696"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5697"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5698"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5699"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5700"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5701"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5702"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5703"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5704"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5705"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5706"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5707"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5708"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5709"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5710"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5711"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5712"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5713"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5714"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5715"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5716"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5717"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5718"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5719"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5720"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5721"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5722"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5723"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5724"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5725"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5726"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5727"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5728"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5729"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5730"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5731"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5732"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5733"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5734"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5735"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5736"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5737"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5738"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5739"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5740"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5741"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5742"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5743"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5744"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5745"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5746"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"	NA
"MEG_5747"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MATE_efflux_pump"	"PDRM"	NA
"MEG_5748"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PEDO"	NA
"MEG_5749"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PEDO"	NA
"MEG_5750"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PEDO"	NA
"MEG_5751"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENA"	NA
"MEG_5752"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENA"	NA
"MEG_5753"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENI"	NA
"MEG_5754"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENI"	NA
"MEG_5755"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENI"	NA
"MEG_5756"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PENI"	NA
"MEG_5757"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5758"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5759"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5760"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5761"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5762"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5763"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5764"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5765"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5766"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5767"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5768"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5769"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5770"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PER"	NA
"MEG_5771"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PERO"	NA
"MEG_5772"	"Biocides"	"Peroxide_resistance"	"peroxide_resistance_regulator"	"PERR"	NA
"MEG_5773"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"PEXA"	NA
"MEG_5774"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PFR"	NA
"MEG_5775"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PFR"	NA
"MEG_5776"	"Drugs"	"Lipopeptides"	"Lipid_A_phosphatase"	"PGBB"	NA
"MEG_5777"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PGPA"	NA
"MEG_5779"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"PGSA"	"RequiresSNPConfirmation"
"MEG_5780"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_mutant"	"PGSA"	"RequiresSNPConfirmation"
"MEG_5781"	"Drugs"	"Phenicol"	"Phenicol-resistant_23S_rRNA_mutation"	"PH23S"	"RequiresSNPConfirmation"
"MEG_5782"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_regulator"	"PHOB"	"RequiresSNPConfirmation"
"MEG_5783"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_regulator"	"PHOB"	"RequiresSNPConfirmation"
"MEG_5784"	"Drugs"	"Lipopeptides"	"Colistin-resistant_mutant"	"PHOP"	"RequiresSNPConfirmation"
"MEG_5785"	"Drugs"	"Lipopeptides"	"Colistin-resistant_mutant"	"PHOQ"	"RequiresSNPConfirmation"
"MEG_5786"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_regulator"	"PHOR"	NA
"MEG_5787"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"PITA"	NA
"MEG_5788"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"	NA
"MEG_5789"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"	NA
"MEG_5790"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"	NA
"MEG_5791"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PLA"	NA
"MEG_5792"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PLN"	NA
"MEG_5793"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PME"	NA
"MEG_5794"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"PMPM"	NA
"MEG_5795"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"	NA
"MEG_5796"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"	NA
"MEG_5797"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"	NA
"MEG_5798"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRAM"	NA
"MEG_5799"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRBM"	NA
"MEG_5800"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRCM"	NA
"MEG_5801"	"Drugs"	"Cationic_antimicrobial_peptides"	"Lipid_A_modification"	"PMRF"	NA
"MEG_5802"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRG"	NA
"MEG_5803"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Pyrazinamide-resistant_mutant"	"PNCA"	"RequiresSNPConfirmation"
"MEG_5804"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PNGM"	NA
"MEG_5805"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"POM"	NA
"MEG_5806"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"POM"	NA
"MEG_5807"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"POM"	NA
"MEG_5808"	"Drugs"	"Multi-drug_resistance"	"MDR_mutant_porin_proteins"	"POR"	"RequiresSNPConfirmation"
"MEG_5809"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"POXT"	NA
"MEG_5810"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PSE"	NA
"MEG_5811"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PSE"	NA
"MEG_5812"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"PST"	NA
"MEG_5813"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTA"	NA
"MEG_5814"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTB"	NA
"MEG_5815"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTC"	NA
"MEG_5816"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTS"	NA
"MEG_5817"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTS"	NA
"MEG_5818"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"PSV"	NA
"MEG_5819"	"Drugs"	"Fosfomycin"	"Fosfomycin_target_mutation"	"PTSL"	"RequiresSNPConfirmation"
"MEG_5820"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"	NA
"MEG_5821"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"	NA
"MEG_5822"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"	NA
"MEG_5823"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"	NA
"MEG_5824"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"	NA
"MEG_5825"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACC"	NA
"MEG_5826"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACC"	NA
"MEG_5827"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACE"	NA
"MEG_5828"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACE"	NA
"MEG_5829"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"	NA
"MEG_5830"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"	NA
"MEG_5831"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"	NA
"MEG_5832"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5833"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5834"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5835"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5836"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5837"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5838"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACF"	NA
"MEG_5839"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5840"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5841"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5842"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5843"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5844"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5845"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5846"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACG"	NA
"MEG_5847"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACH"	NA
"MEG_5848"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACH"	NA
"MEG_5849"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACJ"	NA
"MEG_5850"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACK"	NA
"MEG_5851"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"	NA
"MEG_5852"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"	NA
"MEG_5853"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"	NA
"MEG_5854"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"	NA
"MEG_5855"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACPB"	NA
"MEG_5856"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"QACR"	NA
"MEG_5857"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACZ"	NA
"MEG_5858"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5859"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5860"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5861"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5862"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5863"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5864"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5865"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5866"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5867"	"Drugs"	"Fluoroquinolones"	"Quinolone_active_efflux"	"QEPA"	NA
"MEG_5868"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5869"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5870"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5871"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5872"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5873"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5874"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5875"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5876"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5877"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRA"	NA
"MEG_5878"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5879"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5880"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5881"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5882"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5883"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5884"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5885"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5886"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5887"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5888"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5889"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5890"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5891"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5892"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5893"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5894"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5895"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5896"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5897"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5898"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5899"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5900"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5901"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5902"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5903"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5904"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5905"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5906"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5907"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5908"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5909"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5910"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5911"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5912"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5913"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5914"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5915"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5916"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5917"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5918"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5919"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
"MEG_5920"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"	NA
